Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3133869,2021-09-29,0.1722,206239918,FARO
"Vanguard Group, Inc. (The)",1978574,2021-09-29,0.10869999999999999,130209954,FARO
Royce & Associates LP,1096421,2021-09-29,0.0602,72155466,FARO
"Segall Bryant & Hamill, Llc",880874,2021-09-29,0.0484,57970317,FARO
"Paradice Investment Management, LLC",832859,2021-09-29,0.0458,54810450,FARO
"Barrow, Hanley Mewhinney & Strauss, LLC",729641,2021-09-29,0.0401,48017674,FARO
State Street Corporation,604803,2021-09-29,0.0332,39802085,FARO
"Goldman Sachs Group, Inc.",541261,2021-09-29,0.0297,35620386,FARO
Dimensional Fund Advisors LP,527854,2021-09-29,0.028999999999999998,34738071,FARO
"FMR, LLC",470980,2021-09-29,0.0259,30995193,FARO
